Source,Target
Yew,Tragedy
Yew,Comedy
Yew,Tragedy
Yew,Tragedy
Cypress,Comedy
Cypress,Comedy
Cypress,Tragedy
Pine,Comedy
Pine,Comedy
Pine,Comedy
Pine,Tragedy
Pine,Tragedy
Pine,Tragedy
Aspen,Tragedy
Box,Comedy
Willow,Comedy
Willow,Comedy
Willow,Comedy
Willow,Tragedy
Willow,Tragedy
Palm,Comedy
Palm,Tragedy
Palm,Tragedy
Olive,Comedy
Olive,Comedy
Olive,Tragedy
Myrtle,Comedy
Myrtle,Tragedy
Hazel,Comedy
Laurel,Tragedy
Laurel,Tragedy
Elder,Tragedy
Elder,Tragedy
Pomegranate-tree,Tragedy
Crab,Tragedy
Holly,Comedy
Mistletoe,Tragedy
Vine,Comedy
Vine,Tragedy
Vine,Tragedy
Ivy,Comedy
Ivy,Comedy
Ivy,Comedy
Hawthorn,Comedy
Hawthorn,Comedy
Hawthorn,Tragedy
Osiers,Comedy
Osiers,Comedy
Briers,Comedy
Briers,Comedy
Briers,Comedy
Briers,Tragedy
Heath,Comedy
Strawberry,Tragedy
Apricots,Comedy
Grapes,Comedy
Grapes,Comedy
Grapes,Comedy
Grapes,Tragedy
Grapes,Tragedy
Figs,Tragedy
Pears,Comedy
Pears,Comedy
Apples,Comedy
Apples,Comedy
Apples,Comedy
Apples,Comedy
Apples,Comedy
Apples,Comedy
Apples,Comedy
Apples,Tragedy
Quince,Tragedy
Orange,Comedy
Orange,Comedy
Orange,Tragedy
Lemon,Comedy
Cherries,Comedy
Cherries,Comedy
Cherries,Comedy
Mulberry,Comedy
Mulberry,Tragedy
Medlars,Comedy
Medlars,Comedy
Medlars,Tragedy
Medlars,Tragedy
Medlars,Tragedy
Blackberry,Tragedy
Crab,Comedy
Crab,Comedy
Crab,Comedy
Crab,Tragedy
Bilberry,Comedy
Dewberry,Comedy
Nuts,Tragedy
Nuts,Tragedy
Nuts,Tragedy
Walnut,Comedy
Walnut,Comedy
Walnut,Comedy
Hazel-Nut,Tragedy
Chestnut,Comedy
Chestnut,Tragedy
Prunes,Comedy
Prunes,Comedy
Prunes,Comedy
Dates,Comedy
Currants,Comedy
Raisins,Comedy
Acorn,Comedy
Acorn,Comedy
Acorn,Comedy
Berries,Comedy
Berries,Comedy
Berries,Tragedy
Berries,Tragedy
Potato,Comedy
Cabbage,Comedy
Turnips,Comedy
Parsley,Comedy
Peascod,Comedy
Peascod,Comedy
Peascod,Tragedy
Lettuce,Tragedy
Mushroom,Comedy
Samphire,Tragedy
Onion,Comedy
Onion,Comedy
Onion,Comedy
Onion,Tragedy
Onion,Tragedy
Garlic,Comedy
Garlic,Comedy
Garlic,Tragedy
Leek,Comedy
Mint,Comedy
Mint,Comedy
Savory,Comedy
Marjoram,Comedy
Marjoram,Comedy
Marjoram,Comedy
Marjoram,Tragedy
Rue,Comedy
Rue,Tragedy
Rosemary,Comedy
Rosemary,Tragedy
Rosemary,Tragedy
Rosemary,Tragedy
Rosemary,Tragedy
Fennel,Tragedy
Hyssop And Thyme,Tragedy
Hyssop And Thyme,Comedy
Balm,Comedy
Nutmeg,Comedy
Nutmeg,Comedy
Clove,Comedy
Ginger,Comedy
Ginger,Comedy
Mace,Comedy
Saffron,Comedy
Pepper,Comedy
Pepper,Comedy
Mustard,Comedy
Mustard,Comedy
Mustard,Comedy
Mustard,Comedy
Mustard,Comedy
Mustard,Comedy
Rhubarb and Senna,Tragedy
Poppy And Mandragora,Tragedy
Poppy And Mandragora,Tragedy
Hebenon,Tragedy
Gum,Tragedy
Gum,Tragedy
Gum,Tragedy
"Coloquintida, Locusts",Tragedy
Corn,Comedy
Corn,Comedy
Corn,Tragedy
Corn,Tragedy
Corn,Tragedy
Corn,Tragedy
Corn,Tragedy
Corn,Comedy
Corn,Tragedy
Wheat,Comedy
Wheat,Comedy
Wheat,Tragedy
Wheat,Tragedy
Wheat,Tragedy
Wheat,Tragedy
Barley,Comedy
Oats,Comedy
Oats,Comedy
Oats,Tragedy
Rye,Comedy
Vetches,Comedy
Peas,Comedy
Peas,Comedy
Peas,Comedy
Flax,Comedy
Flax,Tragedy
Rice,Comedy
Ostrich,Tragedy
Peacock,Comedy
Peacock,Comedy
Peacock,Tragedy
Parrot,Comedy
Parrot,Comedy
Parrot,Comedy
Parrot,Comedy
Parrot,Comedy
Eagle,Tragedy
Eagle,Tragedy
Eagle,Tragedy
Eagle,Tragedy
Eagle,Tragedy
Eagle,Comedy
Eagle,Tragedy
Vulture,Tragedy
Falcon,Comedy
Falcon,Comedy
Falcon,Tragedy
Falcon,Tragedy
Hawk,Comedy
Hawk,Comedy
Haggard,Comedy
Haggard,Comedy
Haggard,Comedy
Haggard,Comedy
Haggard,Tragedy
Eyas,Tragedy
Eyas-Musket,Comedy
Eyas-Musket,Comedy
Coystril,Comedy
Puttock,Tragedy
Owl,Comedy
Owl,Tragedy
Owl,Tragedy
Owl,Tragedy
Owl,Tragedy
Chough,Comedy
Chough,Tragedy
Crow,Comedy
Crow,Comedy
Crow,Tragedy
Crow,Tragedy
Crow,Tragedy
Crow,Tragedy
Raven,Comedy
Raven,Tragedy
Raven,Tragedy
Raven,Tragedy
Raven,Tragedy
Rook,Tragedy
Kite,Comedy
Kite,Tragedy
Kite,Tragedy
Kite,Tragedy
Daw,Tragedy
Daw,Tragedy
Daw,Tragedy
Jay,Comedy
Jay,Comedy
Jay,Comedy
Pheasant,Comedy
Pheasant,Comedy
Partridge,Comedy
Quail,Tragedy
Woodcock,Comedy
Woodcock,Comedy
Woodcock,Comedy
Woodcock,Comedy
Woodcock,Comedy
Woodcock,Comedy
Woodcock,Tragedy
Woodcock,Tragedy
Pigeon,Comedy
Pigeon,Comedy
Dove,Comedy
Dove,Comedy
Dove,Comedy
Dove,Tragedy
Dove,Tragedy
Nightingale,Comedy
Nightingale,Comedy
Nightingale,Comedy
Nightingale,Comedy
Nightingale,Comedy
Nightingale,Comedy
Nightingale,Tragedy
Nightingale,Tragedy
Lark,Comedy
Lark,Comedy
Lark,Comedy
Lark,Tragedy
Lark,Tragedy
Lark,Tragedy
Lark,Tragedy
Robin,Comedy
Robin,Tragedy
Thrush (Throstle),Comedy
Thrush (Throstle),Comedy
Lark,Comedy
Ousel-cock,Comedy
Cuckoo,Comedy
Cuckoo,Comedy
Cuckoo,Comedy
Cuckoo,Comedy
Cuckoo,Tragedy
Lapwing,Comedy
Lapwing,Comedy
Lapwing,Tragedy
Finch,Comedy
Swallow,Comedy
Swallow,Tragedy
Swallow,Tragedy
Swallow,Tragedy
Martlet,Tragedy
Hedge Sparrow,Tragedy
Sparrow,Comedy
Sparrow,Comedy
Sparrow,Comedy
Sparrow,Comedy
Sparrow,Tragedy
Sparrow,Tragedy
Sparrow,Tragedy
Sparrow,Tragedy
Wren,Comedy
Wren,Comedy
Wren,Comedy
Wren,Tragedy
Swan,Comedy
Swan,Comedy
Swan,Tragedy
Swan,Tragedy
Swan,Tragedy
Swan,Tragedy
Swan,Tragedy
Osprey,Tragedy
Handsaw (Heron),Tragedy
Pelican,Tragedy
Gull,Tragedy
Scamel (Sea-mell),Comedy
Mallard,Tragedy
Wild-fowl,Comedy
Wild-fowl,Comedy
Wild Goose,Comedy
Wild Goose,Comedy
Goose,Comedy
Goose,Comedy
Goose,Comedy
Goose,Tragedy
Goose,Tragedy
Goose,Tragedy
Goose,Tragedy
Goose,Tragedy
Goose,Tragedy
Goose,Tragedy
Gosling,Tragedy
Duck,Comedy
Duck,Comedy
Duck,Comedy
Duck,Comedy
Turkey,Comedy
Cock,Comedy
Cock,Comedy
Cock,Comedy
Cock,Comedy
Cock,Comedy
Cock,Comedy
Cock,Tragedy
Cock,Tragedy
Cock,Tragedy
Hen,Tragedy
Chicken,Comedy
Chicken,Tragedy
Chicken,Tragedy
Chicken,Tragedy
Chicken,Tragedy
Chicken,Tragedy
Chicken,Tragedy
Fowl,Comedy
Fowl,Comedy
Fowl,Comedy
Fowl,Comedy
Fowl,Comedy
Fowl,Tragedy
Fowl,Tragedy
Horse,Comedy
Horse,Comedy
Horse,Comedy
Horse,Comedy
Horse,Comedy
Horse,Comedy
Horse,Tragedy
Horse,Tragedy
Horse,Tragedy
Horse,Tragedy
Horse,Tragedy
Horse,Tragedy
Horse,Tragedy
Horse,Tragedy
Horse,Tragedy
Horse,Tragedy
Horse,Tragedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Comedy
Dog,Tragedy
Dog,Tragedy
Dog,Tragedy
Dog,Tragedy
Dog,Tragedy
Dog,Tragedy
Dog,Tragedy
Dog,Tragedy
Dog,Tragedy
Dog,Tragedy
Dog,Tragedy
Dog,Tragedy
Dog,Tragedy
Dog,Tragedy
Dog,Tragedy
Dog,Tragedy
Dog,Tragedy
Dog,Tragedy
Ass,Comedy
Ass,Comedy
Ass,Comedy
Ass,Comedy
Ass,Comedy
Ass,Comedy
Ass,Tragedy
Ass,Tragedy
Ass,Tragedy
Ass,Tragedy
Ass,Tragedy
Ass,Tragedy
Mule,Tragedy
Mule,Comedy
Mule,Tragedy
Mule,Tragedy
Bull,Comedy
Bull,Comedy
Bull,Comedy
Bull,Comedy
Bull,Comedy
Ox,Comedy
Ox,Comedy
Ox,Tragedy
Cow,Comedy
Cow,Comedy
Cow,Tragedy
Heifer,Comedy
Calf,Comedy
Calf,Tragedy
Ram,Comedy
Sheep,Comedy
Sheep,Comedy
Sheep,Comedy
Sheep,Comedy
Sheep,Comedy
Sheep,Comedy
Sheep,Comedy
Sheep,Comedy
Sheep,Comedy
Sheep,Comedy
Sheep,Tragedy
Lamb,Comedy
Lamb,Comedy
Lamb,Comedy
Lamb,Comedy
Goat,Comedy
Goat,Comedy
Goat,Comedy
Goat,Tragedy
Goat,Tragedy
Pig,Comedy
Pig,Comedy
Pig,Tragedy
Pig,Tragedy
Hog,Comedy
Hog,Tragedy
Boar,Comedy
Stag,Comedy
Stag,Comedy
Stag,Tragedy
Stag,Tragedy
Hind,Comedy
Deer,Comedy
Deer,Comedy
Deer,Comedy
Deer,Comedy
Deer,Comedy
Deer,Tragedy
Deer,Comedy
Buck,Tragedy
Doe,Tragedy
Fawn,Comedy
Hart,Tragedy
Roe,Comedy
Roe,Comedy
Fox,Comedy
Fox,Comedy
Fox,Comedy
Fox,Comedy
Fox,Comedy
Fox,Comedy
Fox,Tragedy
Fox,Comedy
Fox,Comedy
Fox,Comedy
Hare,Tragedy
Hare,Comedy
Hare,Comedy
Rabbit,Comedy
Rabbit,Comedy
Coney,Comedy
Coney,Comedy
Coney,Comedy
Squirrel,Comedy
Squirrel,Tragedy
Mole,Comedy
Mole,Comedy
Mole,Tragedy
Mole,Comedy
Weasel,Comedy
Weasel,Tragedy
Weasel,Tragedy
Weasel,Tragedy
Ferret,Comedy
Hedgehog,Comedy
Hedgehog,Comedy
Hedgehog,Comedy
Cat,Comedy
Cat,Comedy
Cat,Comedy
Cat,Tragedy
Cat,Tragedy
Cat,Comedy
Cat,Tragedy
Cat,Tragedy
Cat,Tragedy
Cat,Comedy
Cat,Comedy
Cat,Comedy
Cat,Comedy
Cat,Comedy
Rat,Tragedy
Rat,Tragedy
Rat,Tragedy
Rat,Comedy
Rat,Tragedy
Rat,Tragedy
Rat,Tragedy
Rat,Tragedy
Rat,Tragedy
Rat,Tragedy
Rat,Tragedy
Rat,Tragedy
Rat,Tragedy
Mouse,Comedy
Mouse,Comedy
Mouse,Comedy
Mouse,Tragedy
Mouse,Tragedy
Mouse,Tragedy
Mouse,Tragedy
Mouse,Tragedy
Mouse,Tragedy
Elephant,Tragedy
Elephant,Tragedy
Elephant,Tragedy
Elephant,Tragedy
Elephant,Tragedy
Camel,Tragedy
Camel,Tragedy
Camel,Tragedy
Camel,Tragedy
Lion,Comedy
Lion,Comedy
Lion,Comedy
Lion,Comedy
Lion,Comedy
Lion,Comedy
Lion,Comedy
Lion,Comedy
Lion,Comedy
Lion,Comedy
Lion,Tragedy
Lion,Tragedy
Lion,Tragedy
Lion,Tragedy
Lion,Tragedy
Lion,Tragedy
Lion,Tragedy
Lioness,Comedy
Lioness,Tragedy
Tiger,Comedy
Tiger,Comedy
Tiger,Tragedy
Tiger,Tragedy
Tiger,Tragedy
Tiger,Tragedy
Tiger,Tragedy
Tiger,Tragedy
Tiger,Tragedy
"Leopard, Libbard, Pard",Comedy
"Leopard, Libbard, Pard",Comedy
"Leopard, Libbard, Pard",Comedy
"Leopard, Libbard, Pard",Comedy
Panther,Tragedy
Panther,Tragedy
Panther,Tragedy
Hyena,Comedy
Rhinoceros,Tragedy
Unicorn,Comedy
Unicorn,Comedy
Unicorn,Tragedy
Bear,Comedy
Bear,Comedy
Bear,Comedy
Bear,Comedy
Bear,Comedy
Bear,Comedy
Bear,Comedy
Bear,Comedy
Bear,Tragedy
Bear,Tragedy
Bear,Tragedy
Bear,Tragedy
Bear,Tragedy
Bear,Tragedy
Bear,Tragedy
Bear,Tragedy
Wolf,Comedy
Wolf,Comedy
Wolf,Comedy
Wolf,Tragedy
Wolf,Tragedy
Wolf,Tragedy
Wolf,Tragedy
Wolf,Tragedy
Wolf,Tragedy
Wolf,Comedy
Porcupine,Tragedy
Porcupine,Tragedy
Monkey,Comedy
Monkey,Comedy
Monkey,Comedy
Monkey,Comedy
Monkey,Comedy
Monkey,Tragedy
Ape,Comedy
Ape,Comedy
Ape,Comedy
Ape,Comedy
Ape,Comedy
Ape,Comedy
Ape,Comedy
Ape,Comedy
Ape,Comedy
Ape,Tragedy
Ape,Tragedy
Baboon,Comedy
Baboon,Tragedy
Baboon,Comedy
Marmozet,Comedy
"Polecat, Muskcat, Fitchew",Comedy
"Polecat, Muskcat, Fitchew",Comedy
"Polecat, Muskcat, Fitchew",Tragedy
Fish,Comedy
Trout,Comedy
Cod,Tragedy
Herring,Comedy
Herring,Comedy
Herring,Comedy
Herring,Tragedy
Pilchard,Comedy
Poor John,Tragedy
Poor John,Tragedy
Eel,Comedy
Eel,Comedy
Eel,Comedy
Eel,Comedy
Eel,Comedy
Gudgeon,Comedy
Carp,Comedy
Oyster,Comedy
Oyster,Comedy
Oyster,Comedy
Oyster,Tragedy
Oyster,Comedy
Crab,Tragedy
Shrimp,Comedy
Mussel,Comedy
Mussel,Comedy
Cockle,Comedy
Cockle,Comedy
Barnacle,Comedy
Whale,Comedy
Whale,Tragedy
Whale,Tragedy
Whale,Tragedy
Whale,Comedy
Whale,Tragedy
Shark,Tragedy
Porpus,Comedy
Minnow,Tragedy
Crocodile,Tragedy
Crocodile,Tragedy
Crocodile,Tragedy
Crocodile,Tragedy
Crocodile,Tragedy
Crocodile,Tragedy
Tortoise,Comedy
Tortoise,Tragedy
Alligator,Tragedy
Cameleon,Comedy
Cameleon,Comedy
Cameleon,Comedy
Cameleon,Tragedy
Cameleon,Tragedy
Lizard,Tragedy
"Bat,Raremouse",Comedy
"Bat,Raremouse",Comedy
"Bat,Raremouse",Comedy
"Bat,Raremouse",Comedy
Toad,Comedy
Toad,Comedy
Toad,Tragedy
Toad,Tragedy
Toad,Tragedy
Toad,Tragedy
Toad,Tragedy
Paddock,Tragedy
Frog,Tragedy
Frog,Tragedy
Serpent,Comedy
Serpent,Comedy
Serpent,Comedy
Serpent,Tragedy
Serpent,Tragedy
Serpent,Tragedy
Serpent,Tragedy
Serpent,Tragedy
Serpent,Tragedy
Serpent,Tragedy
Serpent,Tragedy
Serpent,Tragedy
Adder,Comedy
Adder,Comedy
Adder,Tragedy
Adder,Tragedy
Adder,Tragedy
Adder,Tragedy
Adder,Tragedy
Snake,Comedy
Snake,Comedy
Snake,Comedy
Snake,Comedy
Snake,Tragedy
Snake,Tragedy
Snake,Tragedy
Scorpion,Tragedy
Scorpion,Comedy
Viper,Tragedy
Viper,Tragedy
Newt,Tragedy
Blind-Worm,Comedy
Worm,Comedy
Worm,Comedy
Worm,Tragedy
Worm,Tragedy
Worm,Tragedy
Worm,Tragedy
Worm,Tragedy
Worm,Tragedy
Worm,Tragedy
Worm,Tragedy
Worm,Tragedy
Worm,Tragedy
Asp,Tragedy
Asp,Tragedy
Asp,Tragedy
Asp,Tragedy
Asp,Tragedy
Snail,Comedy
Snail,Comedy
Snail,Comedy
Snail,Comedy
Snail,Comedy
Snail,Comedy
Snail,Comedy
Snail,Comedy
Snail,Comedy
Snail,Comedy
Snail,Comedy
Snail,Tragedy
Snail,Tragedy
Snail,Tragedy
Snail,Tragedy
Slug,Comedy
Slug,Tragedy
Bee,Comedy
Bee,Comedy
Bee,Comedy
Bee,Comedy
Bee,Tragedy
Humble Bee,Comedy
Humble Bee,Comedy
Humble Bee,Comedy
Humble Bee,Comedy
Humble Bee,Tragedy
Drone,Comedy
Drone,Comedy
Drone,Comedy
Wasp,Comedy
Wasp,Comedy
Wasp,Comedy
Wasp,Comedy
Ant,Tragedy
Butterfly,Comedy
Butterfly,Tragedy
Butterfly,Tragedy
Butterfly,Tragedy
Butterfly,Tragedy
Butterfly,Tragedy
Moth,Comedy
Moth,Tragedy
Moth,Tragedy
Grasshopper,Tragedy
Glow-Worm,Comedy
Glow-Worm,Comedy
Glow-Worm,Tragedy
Glow-Worm,Comedy
Spider,Comedy
Spider,Comedy
Spider,Comedy
Spider,Comedy
Spider,Tragedy
Spider,Tragedy
Gnat,Comedy
Gnat,Comedy
Gnat,Comedy
Gnat,Tragedy
Gnat,Tragedy
Gnat,Comedy
Gnat,Tragedy
Cricket,Comedy
Cricket,Comedy
Cricket,Tragedy
Cricket,Comedy
Cricket,Tragedy
Cricket,Comedy
Beetle,Comedy
Beetle,Comedy
Beetle,Comedy
Beetle,Tragedy
Beetle,Comedy
Fly,Comedy
Fly,Comedy
Fly,Tragedy
Fly,Tragedy
Fly,Comedy
Fly,Comedy
Fly,Tragedy
Fly,Tragedy
Fly,Tragedy
Fly,Tragedy
Fly,Tragedy
Fly,Tragedy
Fly,Tragedy
Fly,Tragedy
Fly,Tragedy
Flea,Tragedy
Flea,Comedy
"Caterpillar, Canker",Comedy
"Caterpillar, Canker",Comedy
"Caterpillar, Canker",Comedy
"Caterpillar, Canker",Comedy
Grub,Tragedy
Grub,Tragedy
